step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,118,4902.0,23.232227488151658,5.570601041242276,2,7.0,0.6537188432053909,21,765.0,0.25810921628289085,0,0.0,0.9169878337749754,0,0.0,0.960718411666009,32,1303.0,0.1473269453565914,0,0.0,0.9670576148645285,0,0.0,0.9522094409398122,0,0.0,0.9074036721822328,0,0.0,0.9326353582627436,0,0.0,0.9699219315520567,27,1264.0,0.0777552857468852,0,0.0,0.9698880418433571,0,0.0,0.9143687222898867,0,0.0,0.9143851032487473,36,1578.0,0.07174836492940802,0,0.0,0.9944515084460462,118,4917.0
110.0,124,5494.0,25.553488372093025,4.815817781878533,0,0.0,0.6475497771126063,24,875.0,0.16013682067772583,0,0.0,0.9570035367735543,0,0.0,0.9673260881295612,35,1471.0,0.027722093713679872,0,0.0,0.9678694398121437,0,0.0,0.8836471970840185,0,0.0,0.897782693368886,0,0.0,0.9660268657050541,0,0.0,0.9412605622471666,29,1409.0,0.03460599768759391,0,0.0,0.9574147135769477,0,0.0,0.8449966509223821,0,0.0,0.9655363157352771,36,1758.0,0.07460367814904853,0,0.0,0.9446200211256968,124,5513.0
115.0,131,6141.0,26.7,5.220081288706751,1,5.0,0.7998612944444284,27,1006.0,0.14587980184433913,0,0.0,0.9672855557050632,0,0.0,0.9409227187737497,35,1646.0,0.04964389247396104,0,0.0,0.949587402337898,0,0.0,0.9188159720040755,0,0.0,0.9093509797937148,0,0.0,0.9692515513279248,0,0.0,0.9361264167812444,32,1565.0,0.15315502709747517,0,0.0,0.9636429108258339,0,0.0,0.857680143686797,0,0.0,0.9605864955355986,36,1938.0,0.02539564020136258,0,0.0,0.9722680550184809,131,6160.0
120.0,136,6803.0,29.450216450216452,5.18810739844887,0,0.0,0.8468764464525168,28,1149.0,0.13586311232570517,0,0.0,0.9402029081839213,0,0.0,0.9430031549267295,36,1822.0,0.07503907217249628,0,0.0,0.9577225863002676,0,0.0,0.9372381573585182,0,0.0,0.9291453916954028,0,0.0,0.9611773371106075,0,0.0,0.9479966698949198,36,1734.0,0.1309093712525858,0,0.0,0.949609239031869,0,0.0,0.9181684499970115,0,0.0,0.9705564419612966,36,2118.0,0.0,0,0.0,0.9630300630137274,136,6823.0
125.0,138,7490.0,32.99559471365639,4.735773810834314,2,7.0,0.6471539480488926,28,1289.0,0.07311100472466414,0,0.0,0.8784001928053105,0,0.0,0.9703684945285114,36,2002.0,0.05012730879403744,0,0.0,0.9082058981544374,0,0.0,0.976327386824269,0,0.0,0.9747636165995375,0,0.0,0.9328937030973351,0,0.0,0.9444759366675665,36,1912.0,0.044831627741629854,0,0.0,0.9665725507332976,0,0.0,0.9428688054750688,0,0.0,0.9392041410490264,36,2298.0,0.07253751707668392,0,0.0,0.9383756855864335,138,7508.0
130.0,141,8179.0,35.25431034482759,4.667399267649277,1,9.0,0.5183697664618013,32,1443.0,0.10610060687154668,0,0.0,0.9286609980426045,0,0.0,0.9547227197012736,36,2182.0,0.0,0,0.0,0.9479545198929671,0,0.0,0.8987249226018386,0,0.0,0.9658705308524858,0,0.0,0.8469509748822714,0,0.0,0.9414399278934162,36,2095.0,0.023445431627375515,0,0.0,0.914298542668639,0,0.0,0.9576040832306726,0,0.0,0.9361579410130441,36,2478.0,0.13294380921002608,0,0.0,0.9719450336182281,141,8207.0
135.0,146,8902.0,37.720338983050844,4.675467511452527,5,21.0,0.47917004797590307,33,1607.0,0.1466005451849147,0,0.0,0.9080451841990974,0,0.0,0.9253601953699427,36,2362.0,0.04907669617495731,0,0.0,0.9668211735832372,0,0.0,0.8789617800255377,0,0.0,0.9357951693384774,0,0.0,0.8696553133226793,0,0.0,0.9221221279564583,36,2275.0,0.11018289683746377,0,0.0,0.8817855633474093,0,0.0,0.9270656690953708,0,0.0,0.923825027635529,36,2658.0,0.09304149172807806,0,0.0,0.9366082009304805,146,8923.0
140.0,150,9645.0,39.85537190082645,4.792291357104982,9,59.0,0.3807002452787841,33,1772.0,0.1451885944743334,0,0.0,0.9001422974218732,0,0.0,0.9388968742977977,36,2542.0,0.13479349655638523,0,0.0,0.9520755841416181,0,0.0,0.8823458640585276,0,0.0,0.9491122976864701,0,0.0,0.902955642215651,0,0.0,0.9390765880780876,36,2455.0,0.1548975213911819,0,0.0,0.962785785685296,0,0.0,0.931812754879066,0,0.0,0.9045514317086667,36,2838.0,0.0,0,0.0,0.9228228149542517,150,9666.0
145.0,145,10319.0,41.608870967741936,4.829893803754747,4,72.0,0.330087689178321,33,1941.0,0.16288049027497364,0,0.0,0.9078355859564033,0,0.0,0.9449931296719473,36,2722.0,0.0887292173916157,0,0.0,0.9786436987605507,0,0.0,0.9138913391649087,0,0.0,0.9666213111186965,0,0.0,0.9307728854810042,0,0.0,0.9512780847225718,36,2632.0,0.05014343279120417,0,0.0,0.9553990576266916,0,0.0,0.8498226240736064,0,0.0,0.8726920071903496,36,3018.0,0.07309603559862907,0,0.0,0.9442946763163205,145,10385.0
150.0,147,11012.0,43.015625,4.9761614630434,5,78.0,0.41388000068442105,34,2109.0,0.09975502147936344,0,0.0,0.9307568097040814,0,0.0,0.9569325346374211,36,2902.0,0.025719895651527828,0,0.0,0.9743379568214973,0,0.0,0.9038715897499041,0,0.0,0.9307424156745001,0,0.0,0.9562009735256938,0,0.0,0.9501715692060066,36,2812.0,0.0,0,0.0,0.951206022247902,0,0.0,0.868839517157191,0,0.0,0.9541785788295011,36,3198.0,0.15537586170902407,0,0.0,0.9328207489403727,147,11099.0
155.0,153,11768.0,46.51383399209486,4.500849058820964,9,116.0,0.3155347797722172,36,2287.0,0.05122695496656758,0,0.0,0.9543185239617475,0,0.0,0.9423959752926955,36,3082.0,0.0735085130040886,0,0.0,0.9343991573141412,0,0.0,0.8457031314765503,0,0.0,0.952263694971412,0,0.0,0.951754293243277,0,0.0,0.9334601839187678,36,2992.0,0.0,0,0.0,0.9305832913858578,0,0.0,0.85085130872817,0,0.0,0.9518419743705081,36,3378.0,0.09422408411582117,0,0.0,0.9351669776934004,153,11855.0
